encoder,source,n_per_class,seed,family,variant,ood,trial_key,augrc_base,augrc_var,delta_augrc
clip_vitl14,supercifar100,100,0,GradNorm,class pred,tinyimagenet,gradnorm_cp,277.0433,228.8561,48.1872
clip_vitl14,supercifar100,100,0,Maha,class pred,tinyimagenet,maha_cp,210.5111,215.2224,-4.7114
clip_vitl14,supercifar100,100,0,PCA RecError,class pred,tinyimagenet,recerr_cp,213.4434,204.9562,8.4873
clip_vitl14,supercifar100,100,0,PCA RecError,class,tinyimagenet,recerr_class,213.4434,207.2266,6.2168
clip_vitl14,supercifar100,100,0,MLS,global,lsun resize,mls,215.9406,215.8108,0.1298
clip_vitl14,supercifar100,100,0,Energy,global,lsun resize,energy,216.0326,215.9566,0.0761
clip_vitl14,supercifar100,100,0,MSR,global,lsun resize,msr,222.2022,220.5542,1.648
clip_vitl14,supercifar100,100,0,GradNorm,global,lsun resize,gradnorm,212.6051,201.9733,10.6318
clip_vitl14,supercifar100,100,0,Maha,global,lsun resize,maha,227.0039,240.0865,-13.0826
clip_vitl14,supercifar100,100,0,GradNorm,class pred,lsun resize,gradnorm_cp,212.6051,237.9608,-25.3556
clip_vitl14,supercifar100,100,0,Maha,class pred,lsun resize,maha_cp,227.0039,236.5515,-9.5476
clip_vitl14,supercifar100,100,0,PCA RecError,class pred,lsun resize,recerr_cp,248.6449,238.055,10.5899
clip_vitl14,supercifar100,100,0,PCA RecError,class,lsun resize,recerr_class,248.6449,243.3421,5.3028
clip_vitl14,supercifar100,100,0,MLS,global,isun,mls,201.4436,201.6371,-0.1935
clip_vitl14,supercifar100,100,0,Energy,global,isun,energy,201.5334,201.7785,-0.2451
clip_vitl14,supercifar100,100,0,MSR,global,isun,msr,209.0155,207.4995,1.516
clip_vitl14,supercifar100,100,0,GradNorm,global,isun,gradnorm,203.6946,194.147,9.5476
clip_vitl14,supercifar100,100,0,Maha,global,isun,maha,225.9797,241.5406,-15.5609
clip_vitl14,supercifar100,100,0,GradNorm,class pred,isun,gradnorm_cp,203.6946,236.0341,-32.3395
clip_vitl14,supercifar100,100,0,Maha,class pred,isun,maha_cp,225.9797,231.3689,-5.3892
clip_vitl14,supercifar100,100,0,PCA RecError,class pred,isun,recerr_cp,249.9195,238.3767,11.5428
clip_vitl14,supercifar100,100,0,PCA RecError,class,isun,recerr_class,249.9195,244.6948,5.2247
clip_vitl14,supercifar100,100,0,MLS,global,places365,mls,250.0365,256.716,-6.6795
clip_vitl14,supercifar100,100,0,Energy,global,places365,energy,250.2524,256.9639,-6.7115
clip_vitl14,supercifar100,100,0,MSR,global,places365,msr,241.1334,244.6883,-3.5549
clip_vitl14,supercifar100,100,0,GradNorm,global,places365,gradnorm,298.1722,195.2391,102.9331
clip_vitl14,supercifar100,100,0,Maha,global,places365,maha,206.2913,201.3165,4.9748
clip_vitl14,supercifar100,100,0,GradNorm,class pred,places365,gradnorm_cp,298.1722,204.598,93.5742
clip_vitl14,supercifar100,100,0,Maha,class pred,places365,maha_cp,206.2913,204.885,1.4063
clip_vitl14,supercifar100,100,0,PCA RecError,class pred,places365,recerr_cp,206.4926,199.8062,6.6864
clip_vitl14,supercifar100,100,0,PCA RecError,class,places365,recerr_class,206.4926,201.7816,4.711
clip_vitl14,supercifar100,100,0,MLS,global,lsun cropped,mls,198.0423,197.6711,0.3712
clip_vitl14,supercifar100,100,0,Energy,global,lsun cropped,energy,198.0469,197.7285,0.3184
clip_vitl14,supercifar100,100,0,MSR,global,lsun cropped,msr,211.5025,210.0829,1.4196
clip_vitl14,supercifar100,100,0,GradNorm,global,lsun cropped,gradnorm,208.288,203.4692,4.8188
clip_vitl14,supercifar100,100,0,Maha,global,lsun cropped,maha,284.5784,276.2057,8.3727
clip_vitl14,supercifar100,100,0,GradNorm,class pred,lsun cropped,gradnorm_cp,208.288,218.4642,-10.1762
clip_vitl14,supercifar100,100,0,Maha,class pred,lsun cropped,maha_cp,284.5784,284.5407,0.0377
clip_vitl14,supercifar100,100,0,PCA RecError,class pred,lsun cropped,recerr_cp,304.1284,273.0887,31.0397
clip_vitl14,supercifar100,100,0,PCA RecError,class,lsun cropped,recerr_class,304.1284,280.794,23.3344
clip_vitl14,supercifar100,100,0,MLS,global,textures,mls,166.0574,165.56,0.4973
clip_vitl14,supercifar100,100,0,Energy,global,textures,energy,166.2414,165.7837,0.4577
clip_vitl14,supercifar100,100,0,MSR,global,textures,msr,168.8602,168.3874,0.4728
clip_vitl14,supercifar100,100,0,GradNorm,global,textures,gradnorm,210.4454,148.6104,61.8349
clip_vitl14,supercifar100,100,0,Maha,global,textures,maha,166.6646,158.5684,8.0963
clip_vitl14,supercifar100,100,0,GradNorm,class pred,textures,gradnorm_cp,210.4454,152.9171,57.5283
clip_vitl14,supercifar100,100,0,Maha,class pred,textures,maha_cp,166.6646,165.1704,1.4942
clip_vitl14,supercifar100,100,0,PCA RecError,class pred,textures,recerr_cp,167.387,156.2921,11.0948
clip_vitl14,supercifar100,100,0,PCA RecError,class,textures,recerr_class,167.387,159.4795,7.9074
clip_vitl14,supercifar100,100,0,MLS,global,svhn,mls,311.1993,311.0791,0.1202
clip_vitl14,supercifar100,100,0,Energy,global,svhn,energy,311.0538,310.9671,0.0867
clip_vitl14,supercifar100,100,0,MSR,global,svhn,msr,335.4712,335.8778,-0.4065
clip_vitl14,supercifar100,100,0,GradNorm,global,svhn,gradnorm,317.1568,305.3794,11.7774
clip_vitl14,supercifar100,100,0,Maha,global,svhn,maha,332.1368,346.6426,-14.5058
clip_vitl14,supercifar100,100,0,GradNorm,class pred,svhn,gradnorm_cp,317.1568,306.8001,10.3567
clip_vitl14,supercifar100,100,0,Maha,class pred,svhn,maha_cp,332.1368,357.4078,-25.271
clip_vitl14,supercifar100,100,0,PCA RecError,class pred,svhn,recerr_cp,345.8335,340.7731,5.0604
clip_vitl14,supercifar100,100,0,PCA RecError,class,svhn,recerr_class,345.8335,342.7198,3.1136
clip_vitl14,supercifar100,100,1,MLS,global,cifar10,mls,237.4482,237.9272,-0.479
clip_vitl14,supercifar100,100,1,Energy,global,cifar10,energy,237.6632,238.147,-0.4839
clip_vitl14,supercifar100,100,1,MSR,global,cifar10,msr,236.1272,236.5654,-0.4381
clip_vitl14,supercifar100,100,1,GradNorm,global,cifar10,gradnorm,262.7531,247.1554,15.5977
clip_vitl14,supercifar100,100,1,Maha,global,cifar10,maha,272.4819,255.1397,17.3422
clip_vitl14,supercifar100,100,1,GradNorm,class pred,cifar10,gradnorm_cp,262.7531,254.6891,8.064
clip_vitl14,supercifar100,100,1,Maha,class pred,cifar10,maha_cp,272.4819,269.4308,3.0511
clip_vitl14,supercifar100,100,1,PCA RecError,class pred,cifar10,recerr_cp,271.9126,254.4726,17.44
clip_vitl14,supercifar100,100,1,PCA RecError,class,cifar10,recerr_class,271.9126,262.4177,9.4949
clip_vitl14,supercifar100,100,1,MLS,global,tinyimagenet,mls,249.6566,252.2324,-2.5758
clip_vitl14,supercifar100,100,1,Energy,global,tinyimagenet,energy,249.8526,252.4482,-2.5956
clip_vitl14,supercifar100,100,1,MSR,global,tinyimagenet,msr,243.9248,245.3119,-1.3871
clip_vitl14,supercifar100,100,1,GradNorm,global,tinyimagenet,gradnorm,275.2036,216.6596,58.544
clip_vitl14,supercifar100,100,1,Maha,global,tinyimagenet,maha,206.1962,200.3311,5.8651
clip_vitl14,supercifar100,100,1,GradNorm,class pred,tinyimagenet,gradnorm_cp,275.2036,216.335,58.8686
clip_vitl14,supercifar100,100,1,Maha,class pred,tinyimagenet,maha_cp,206.1962,207.5232,-1.327
clip_vitl14,supercifar100,100,1,PCA RecError,class pred,tinyimagenet,recerr_cp,208.8027,200.7491,8.0536
clip_vitl14,supercifar100,100,1,PCA RecError,class,tinyimagenet,recerr_class,208.8027,203.3974,5.4053
clip_vitl14,supercifar100,100,1,MLS,global,lsun resize,mls,207.5834,207.2231,0.3603
clip_vitl14,supercifar100,100,1,Energy,global,lsun resize,energy,207.6579,207.292,0.3659
clip_vitl14,supercifar100,100,1,MSR,global,lsun resize,msr,215.018,214.9737,0.0443
clip_vitl14,supercifar100,100,1,GradNorm,global,lsun resize,gradnorm,206.8932,198.7409,8.1523
clip_vitl14,supercifar100,100,1,Maha,global,lsun resize,maha,228.4437,233.0945,-4.6507
clip_vitl14,supercifar100,100,1,GradNorm,class pred,lsun resize,gradnorm_cp,206.8932,224.6315,-17.7384
clip_vitl14,supercifar100,100,1,Maha,class pred,lsun resize,maha_cp,228.4437,230.2083,-1.7645
clip_vitl14,supercifar100,100,1,PCA RecError,class pred,lsun resize,recerr_cp,248.9025,235.8236,13.0789
clip_vitl14,supercifar100,100,1,PCA RecError,class,lsun resize,recerr_class,248.9025,241.9903,6.9122
clip_vitl14,supercifar100,100,1,MLS,global,isun,mls,195.5421,194.9318,0.6103
clip_vitl14,supercifar100,100,1,Energy,global,isun,energy,195.6265,195.0272,0.5993
clip_vitl14,supercifar100,100,1,MSR,global,isun,msr,203.0257,202.2025,0.8233
clip_vitl14,supercifar100,100,1,GradNorm,global,isun,gradnorm,198.0936,190.9255,7.1681
clip_vitl14,supercifar100,100,1,Maha,global,isun,maha,228.551,234.5358,-5.9849
clip_vitl14,supercifar100,100,1,GradNorm,class pred,isun,gradnorm_cp,198.0936,222.1745,-24.081
clip_vitl14,supercifar100,100,1,Maha,class pred,isun,maha_cp,228.551,226.4068,2.1442
clip_vitl14,supercifar100,100,1,PCA RecError,class pred,isun,recerr_cp,251.3934,239.1551,12.2382
clip_vitl14,supercifar100,100,1,PCA RecError,class,isun,recerr_class,251.3934,246.2817,5.1117
clip_vitl14,supercifar100,100,1,MLS,global,places365,mls,274.1035,285.0851,-10.9816
clip_vitl14,supercifar100,100,1,Energy,global,places365,energy,274.438,285.4358,-10.9979
clip_vitl14,supercifar100,100,1,MSR,global,places365,msr,247.3677,252.5372,-5.1695
clip_vitl14,supercifar100,100,1,GradNorm,global,places365,gradnorm,304.3217,190.7254,113.5964
clip_vitl14,supercifar100,100,1,Maha,global,places365,maha,201.0573,196.2966,4.7606
clip_vitl14,supercifar100,100,1,GradNorm,class pred,places365,gradnorm_cp,304.3217,195.8116,108.5101
clip_vitl14,supercifar100,100,1,Maha,class pred,places365,maha_cp,201.0573,199.1134,1.9439
clip_vitl14,supercifar100,100,1,PCA RecError,class pred,places365,recerr_cp,201.3813,194.5009,6.8805
clip_vitl14,supercifar100,100,1,PCA RecError,class,places365,recerr_class,201.3813,196.8246,4.5567
clip_vitl14,supercifar100,100,1,MLS,global,lsun cropped,mls,197.0797,196.216,0.8637
clip_vitl14,supercifar100,100,1,Energy,global,lsun cropped,energy,197.1334,196.2808,0.8526
clip_vitl14,supercifar100,100,1,MSR,global,lsun cropped,msr,206.9576,206.0869,0.8707
clip_vitl14,supercifar100,100,1,GradNorm,global,lsun cropped,gradnorm,201.1683,197.6269,3.5413
clip_vitl14,supercifar100,100,1,Maha,global,lsun cropped,maha,284.1564,270.278,13.8784
clip_vitl14,supercifar100,100,1,GradNorm,class pred,lsun cropped,gradnorm_cp,201.1683,207.6945,-6.5263
clip_vitl14,supercifar100,100,1,Maha,class pred,lsun cropped,maha_cp,284.1564,272.933,11.2234
clip_vitl14,supercifar100,100,1,PCA RecError,class pred,lsun cropped,recerr_cp,299.8281,272.7484,27.0796
clip_vitl14,supercifar100,100,1,PCA RecError,class,lsun cropped,recerr_class,299.8281,280.4368,19.3913
clip_vitl14,supercifar100,100,1,MLS,global,textures,mls,171.7302,170.9126,0.8176
clip_vitl14,supercifar100,100,1,Energy,global,textures,energy,172.0513,171.2208,0.8305
clip_vitl14,supercifar100,100,1,MSR,global,textures,msr,165.1049,164.8765,0.2284
clip_vitl14,supercifar100,100,1,GradNorm,global,textures,gradnorm,206.3402,143.6636,62.6766
clip_vitl14,supercifar100,100,1,Maha,global,textures,maha,160.8233,153.0041,7.8193
clip_vitl14,supercifar100,100,1,GradNorm,class pred,textures,gradnorm_cp,206.3402,144.1504,62.1898
clip_vitl14,supercifar100,100,1,Maha,class pred,textures,maha_cp,160.8233,158.1667,2.6567
clip_vitl14,supercifar100,100,1,PCA RecError,class pred,textures,recerr_cp,161.8168,150.2845,11.5323
clip_vitl14,supercifar100,100,1,PCA RecError,class,textures,recerr_class,161.8168,154.0593,7.7575
clip_vitl14,supercifar100,100,1,MLS,global,svhn,mls,305.7409,305.2658,0.4751
clip_vitl14,supercifar100,100,1,Energy,global,svhn,energy,305.5832,305.1297,0.4536
clip_vitl14,supercifar100,100,1,MSR,global,svhn,msr,328.3948,325.7973,2.5975
clip_vitl14,supercifar100,100,1,GradNorm,global,svhn,gradnorm,312.7333,300.6862,12.047
clip_vitl14,supercifar100,100,1,Maha,global,svhn,maha,327.2884,348.2151,-20.9266
clip_vitl14,supercifar100,100,1,GradNorm,class pred,svhn,gradnorm_cp,312.7333,301.5643,11.169
clip_vitl14,supercifar100,100,1,Maha,class pred,svhn,maha_cp,327.2884,342.0583,-14.7699
clip_vitl14,supercifar100,100,1,PCA RecError,class pred,svhn,recerr_cp,341.0305,337.609,3.4215
clip_vitl14,supercifar100,100,1,PCA RecError,class,svhn,recerr_class,341.0305,340.9913,0.0391
clip_vitl14,supercifar100,100,2,MLS,global,cifar10,mls,225.1556,223.8438,1.3118
clip_vitl14,supercifar100,100,2,Energy,global,cifar10,energy,225.3538,224.066,1.2877
clip_vitl14,supercifar100,100,2,MSR,global,cifar10,msr,224.7802,222.4294,2.3508
clip_vitl14,supercifar100,100,2,GradNorm,global,cifar10,gradnorm,262.1476,245.2749,16.8727
clip_vitl14,supercifar100,100,2,Maha,global,cifar10,maha,267.2512,249.8054,17.4459
clip_vitl14,supercifar100,100,2,GradNorm,class pred,cifar10,gradnorm_cp,262.1476,266.0337,-3.8861
clip_vitl14,supercifar100,100,2,Maha,class pred,cifar10,maha_cp,267.2512,270.7,-3.4488
clip_vitl14,supercifar100,100,2,PCA RecError,class pred,cifar10,recerr_cp,267.4761,250.3675,17.1086
clip_vitl14,supercifar100,100,2,PCA RecError,class,cifar10,recerr_class,267.4761,255.6391,11.837
clip_vitl14,supercifar100,100,2,MLS,global,tinyimagenet,mls,237.3776,238.6601,-1.2824
clip_vitl14,supercifar100,100,2,Energy,global,tinyimagenet,energy,237.5353,238.8508,-1.3155
clip_vitl14,supercifar100,100,2,MSR,global,tinyimagenet,msr,238.677,237.2147,1.4623
clip_vitl14,supercifar100,100,2,GradNorm,global,tinyimagenet,gradnorm,274.4433,213.4624,60.981
clip_vitl14,supercifar100,100,2,Maha,global,tinyimagenet,maha,199.9923,194.1095,5.8828
clip_vitl14,supercifar100,100,2,GradNorm,class pred,tinyimagenet,gradnorm_cp,274.4433,221.4898,52.9535
clip_vitl14,supercifar100,100,2,Maha,class pred,tinyimagenet,maha_cp,199.9923,202.6777,-2.6855
clip_vitl14,supercifar100,100,2,PCA RecError,class pred,tinyimagenet,recerr_cp,202.7695,194.9871,7.7825
clip_vitl14,supercifar100,100,2,PCA RecError,class,tinyimagenet,recerr_class,202.7695,196.7309,6.0387
clip_vitl14,supercifar100,100,2,MLS,global,lsun resize,mls,211.9266,212.0698,-0.1431
clip_vitl14,supercifar100,100,2,Energy,global,lsun resize,energy,212.0695,212.239,-0.1695
clip_vitl14,supercifar100,100,2,MSR,global,lsun resize,msr,218.2512,216.0239,2.2273
clip_vitl14,supercifar100,100,2,GradNorm,global,lsun resize,gradnorm,206.1812,195.174,11.0072
clip_vitl14,supercifar100,100,2,Maha,global,lsun resize,maha,216.2774,227.8464,-11.5689
clip_vitl14,supercifar100,100,2,GradNorm,class pred,lsun resize,gradnorm_cp,206.1812,213.8739,-7.6927
clip_vitl14,supercifar100,100,2,Maha,class pred,lsun resize,maha_cp,216.2774,227.6933,-11.4158
clip_vitl14,supercifar100,100,2,PCA RecError,class pred,lsun resize,recerr_cp,237.415,226.3777,11.0372
clip_vitl14,supercifar100,100,2,PCA RecError,class,lsun resize,recerr_class,237.415,230.3151,7.0998
clip_vitl14,supercifar100,100,2,MLS,global,isun,mls,199.263,199.0679,0.1951
clip_vitl14,supercifar100,100,2,Energy,global,isun,energy,199.4392,199.2763,0.1629
clip_vitl14,supercifar100,100,2,MSR,global,isun,msr,203.2868,200.0782,3.2086
clip_vitl14,supercifar100,100,2,GradNorm,global,isun,gradnorm,196.9787,188.1745,8.8042
clip_vitl14,supercifar100,100,2,Maha,global,isun,maha,215.5568,229.0058,-13.449
clip_vitl14,supercifar100,100,2,GradNorm,class pred,isun,gradnorm_cp,196.9787,212.5862,-15.6074
clip_vitl14,supercifar100,100,2,Maha,class pred,isun,maha_cp,215.5568,222.4083,-6.8515
clip_vitl14,supercifar100,100,2,PCA RecError,class pred,isun,recerr_cp,239.6941,228.5724,11.1217
clip_vitl14,supercifar100,100,2,PCA RecError,class,isun,recerr_class,239.6941,233.0934,6.6007
clip_vitl14,supercifar100,100,2,MLS,global,places365,mls,254.6192,262.6505,-8.0312
clip_vitl14,supercifar100,100,2,Energy,global,places365,energy,254.8664,262.9314,-8.065
clip_vitl14,supercifar100,100,2,MSR,global,places365,msr,242.4146,244.5828,-2.1682
clip_vitl14,supercifar100,100,2,GradNorm,global,places365,gradnorm,302.9661,187.6613,115.3048
clip_vitl14,supercifar100,100,2,Maha,global,places365,maha,195.6971,190.4183,5.2788
clip_vitl14,supercifar100,100,2,GradNorm,class pred,places365,gradnorm_cp,302.9661,197.7722,105.1939
clip_vitl14,supercifar100,100,2,Maha,class pred,places365,maha_cp,195.6971,194.4967,1.2004
clip_vitl14,supercifar100,100,2,PCA RecError,class pred,places365,recerr_cp,195.902,189.634,6.268
clip_vitl14,supercifar100,100,2,PCA RecError,class,places365,recerr_class,195.902,191.1985,4.7035
clip_vitl14,supercifar100,100,2,MLS,global,lsun cropped,mls,189.1826,188.1955,0.9871
clip_vitl14,supercifar100,100,2,Energy,global,lsun cropped,energy,189.2468,188.2934,0.9533
clip_vitl14,supercifar100,100,2,MSR,global,lsun cropped,msr,202.5783,198.1984,4.3799
clip_vitl14,supercifar100,100,2,GradNorm,global,lsun cropped,gradnorm,198.9611,194.5898,4.3713
clip_vitl14,supercifar100,100,2,Maha,global,lsun cropped,maha,276.219,263.1565,13.0626
clip_vitl14,supercifar100,100,2,GradNorm,class pred,lsun cropped,gradnorm_cp,198.9611,207.9374,-8.9763
clip_vitl14,supercifar100,100,2,Maha,class pred,lsun cropped,maha_cp,276.219,276.3538,-0.1348
clip_vitl14,supercifar100,100,2,PCA RecError,class pred,lsun cropped,recerr_cp,296.1084,262.8936,33.2148
clip_vitl14,supercifar100,100,2,PCA RecError,class,lsun cropped,recerr_class,296.1084,271.0506,25.0579
clip_vitl14,supercifar100,100,2,MLS,global,textures,mls,162.5327,162.5785,-0.0458
clip_vitl14,supercifar100,100,2,Energy,global,textures,energy,162.7547,162.8148,-0.0601
clip_vitl14,supercifar100,100,2,MSR,global,textures,msr,164.7055,163.8443,0.8611
clip_vitl14,supercifar100,100,2,GradNorm,global,textures,gradnorm,207.292,138.7025,68.5895
clip_vitl14,supercifar100,100,2,Maha,global,textures,maha,154.5133,145.8659,8.6474
clip_vitl14,supercifar100,100,2,GradNorm,class pred,textures,gradnorm_cp,207.292,144.2717,63.0203
clip_vitl14,supercifar100,100,2,Maha,class pred,textures,maha_cp,154.5133,152.8626,1.6507
clip_vitl14,supercifar100,100,2,PCA RecError,class pred,textures,recerr_cp,155.2259,144.7566,10.4692
clip_vitl14,supercifar100,100,2,PCA RecError,class,textures,recerr_class,155.2259,147.2914,7.9345
clip_vitl14,supercifar100,100,2,MLS,global,svhn,mls,304.6652,303.1419,1.5233
clip_vitl14,supercifar100,100,2,Energy,global,svhn,energy,304.5568,303.0558,1.501
clip_vitl14,supercifar100,100,2,MSR,global,svhn,msr,328.6996,325.0529,3.6468
clip_vitl14,supercifar100,100,2,GradNorm,global,svhn,gradnorm,311.2227,298.0928,13.1299
clip_vitl14,supercifar100,100,2,Maha,global,svhn,maha,325.8119,341.5158,-15.7039
clip_vitl14,supercifar100,100,2,GradNorm,class pred,svhn,gradnorm_cp,311.2227,299.8464,11.3762
clip_vitl14,supercifar100,100,2,Maha,class pred,svhn,maha_cp,325.8119,342.5418,-16.7299
clip_vitl14,supercifar100,100,2,PCA RecError,class pred,svhn,recerr_cp,339.6611,333.5907,6.0704
clip_vitl14,supercifar100,100,2,PCA RecError,class,svhn,recerr_class,339.6611,335.9525,3.7085
clip_vitl14,supercifar100,0,0,MLS,global,cifar10,mls,248.9288,245.0082,3.9206
clip_vitl14,supercifar100,0,0,Energy,global,cifar10,energy,249.634,245.6391,3.9949
clip_vitl14,supercifar100,0,0,MSR,global,cifar10,msr,248.3408,243.8908,4.45
clip_vitl14,supercifar100,0,0,GradNorm,global,cifar10,gradnorm,256.5837,245.9767,10.607
clip_vitl14,supercifar100,0,0,Maha,global,cifar10,maha,274.809,263.7262,11.0828
clip_vitl14,supercifar100,0,0,GradNorm,class pred,cifar10,gradnorm_cp,256.5837,248.6958,7.8879
clip_vitl14,supercifar100,0,0,Maha,class pred,cifar10,maha_cp,274.809,281.6677,-6.8587
clip_vitl14,supercifar100,0,0,PCA RecError,class pred,cifar10,recerr_cp,278.5617,251.1007,27.461
clip_vitl14,supercifar100,0,0,PCA RecError,class,cifar10,recerr_class,278.5617,262.2652,16.2965
clip_vitl14,supercifar100,0,0,MLS,global,tinyimagenet,mls,277.9016,269.9665,7.935
clip_vitl14,supercifar100,0,0,Energy,global,tinyimagenet,energy,278.7848,270.8056,7.9792
clip_vitl14,supercifar100,0,0,MSR,global,tinyimagenet,msr,266.597,259.3201,7.2769
clip_vitl14,supercifar100,0,0,GradNorm,global,tinyimagenet,gradnorm,281.6988,237.5343,44.1645
clip_vitl14,supercifar100,0,0,Maha,global,tinyimagenet,maha,215.2852,212.7091,2.5762
clip_vitl14,supercifar100,0,0,GradNorm,class pred,tinyimagenet,gradnorm_cp,281.6988,228.8104,52.8885
clip_vitl14,supercifar100,0,0,Maha,class pred,tinyimagenet,maha_cp,215.2852,224.1503,-8.8651
clip_vitl14,supercifar100,0,0,PCA RecError,class pred,tinyimagenet,recerr_cp,219.7927,206.0124,13.7803
clip_vitl14,supercifar100,0,0,PCA RecError,class,tinyimagenet,recerr_class,219.7927,211.0949,8.6979
clip_vitl14,supercifar100,0,0,MLS,global,lsun resize,mls,245.7681,235.7908,9.9772
clip_vitl14,supercifar100,0,0,Energy,global,lsun resize,energy,246.4064,236.4358,9.9706
clip_vitl14,supercifar100,0,0,MSR,global,lsun resize,msr,243.195,232.2565,10.9385
