dataset,method,calibration,model,drop_out,reward,run,ece_l1,ece_l2,mce,ece_l1_bound,ece_l2_bound
ood_sncs_c10,CTM,Beta,modelvit,do1,rew0,3,0.2077192738513991,0.07889313601680611,0.544056956441986,0.27020373696078065,0.410987852352126
ood_nsncs_svhn,CTM,Beta,modelvit,do1,rew0,3,0.33191398674192624,0.1534801675888555,0.6508852320634848,0.36512802814228473,0.4746072704464627
ood_nsncs_ti,CTM,Beta,modelvit,do1,rew0,3,0.24855651284581926,0.09318438818058764,0.5553473920201175,0.31104097595520075,0.4542967223533696
ood_nsncs_lsun_cropped,CTM,Beta,modelvit,do1,rew0,3,0.25368734077267235,0.10537078442698944,0.5770195016179116,0.3161718038820539,0.4440610450633532
ood_nsncs_lsun_resize,CTM,Beta,modelvit,do1,rew0,3,0.2791819995509278,0.1130291185204726,0.5734691579371635,0.34166646266030937,0.47891257391200037
ood_nsncs_isun,CTM,Beta,modelvit,do1,rew0,3,0.2590387187752756,0.09751177097453441,0.5568379728606279,0.3254473974506199,0.4673903187602178
ood_nsncs_textures,CTM,Beta,modelvit,do1,rew0,3,0.0727380415914387,0.017034025801847184,0.38724542470457024,0.1404569340859851,0.25382687407111876
ood_nsncs_places365,CTM,Beta,modelvit,do1,rew0,3,0.23240502355908704,0.08919268077904961,0.5590672792586755,0.29488948666846865,0.435791976124383
val,CTM_mean,Sigmoid,modelvit,do1,rew0,3,0.02254248045891423,0.0032516930575032387,0.3477273323728188,0.11877989217429356,0.24647956429548928
iid_test,CTM_mean,Sigmoid,modelvit,do1,rew0,3,0.018590987180350592,0.0015568149535924408,0.26001586148986056,0.12382814197440348,0.25526547312501846
ood_sncs_c10,CTM_mean,Sigmoid,modelvit,do1,rew0,3,0.28447605368629875,0.11413065228684152,0.5614438358391393,0.34524856013816985,0.47588598549367694
ood_nsncs_svhn,CTM_mean,Sigmoid,modelvit,do1,rew0,3,0.35098685970876703,0.15943376452643335,0.6417509891357411,0.38329089890267903,0.48145863917423226
ood_nsncs_ti,CTM_mean,Sigmoid,modelvit,do1,rew0,3,0.25833501079908183,0.09378594566243136,0.5371874130331631,0.319107517250953,0.4535620221032689
ood_nsncs_lsun_cropped,CTM_mean,Sigmoid,modelvit,do1,rew0,3,0.3276463547039631,0.15683467142273713,0.6223697807231495,0.38841886115583424,0.5227533878719737
ood_nsncs_lsun_resize,CTM_mean,Sigmoid,modelvit,do1,rew0,3,0.30229483763241083,0.12836137099490283,0.5728538942710626,0.3630673440842818,0.5005835194489945
ood_nsncs_isun,CTM_mean,Sigmoid,modelvit,do1,rew0,3,0.26882296565731245,0.10226627463705373,0.5410676082324393,0.3334121715562691,0.47291800804825584
ood_nsncs_textures,CTM_mean,Sigmoid,modelvit,do1,rew0,3,0.10585257931121164,0.026943423077855,0.37065210645567725,0.18030226083467363,0.28279643466982457
ood_nsncs_places365,CTM_mean,Sigmoid,modelvit,do1,rew0,3,0.2878790365656343,0.11920495953347729,0.5717288685698204,0.34865154301750545,0.47999034707002697
val,CTM_mean,Isotonic,modelvit,do1,rew0,3,0.02288837570158887,0.0030571975402733714,0.42590813090520885,0.11796323015390374,0.24745688232500307
iid_test,CTM_mean,Isotonic,modelvit,do1,rew0,3,0.0150758801762049,0.001025290777437266,0.4478360746343849,0.1227708618413639,0.2546496951042715
ood_sncs_c10,CTM_mean,Isotonic,modelvit,do1,rew0,3,0.2888431730461137,0.11691970434478362,0.5402887478263675,0.34785685349886614,0.47785166004168034
ood_nsncs_svhn,CTM_mean,Isotonic,modelvit,do1,rew0,3,0.3584065992605715,0.16933886525712427,0.6411429731753275,0.389864102080655,0.49091770082619074
ood_nsncs_ti,CTM_mean,Isotonic,modelvit,do1,rew0,3,0.2592745655424548,0.0966493237142232,0.5151952792621104,0.31831841493645724,0.4564337592385058
ood_nsncs_lsun_cropped,CTM_mean,Isotonic,modelvit,do1,rew0,3,0.3265438500826534,0.15112604663295784,0.6315794687953324,0.38553957162544195,0.5167956658137409
ood_nsncs_lsun_resize,CTM_mean,Isotonic,modelvit,do1,rew0,3,0.3022795799019073,0.1273911267912365,0.5845373916483044,0.3612889994619246,0.49830425230117537
ood_nsncs_isun,CTM_mean,Isotonic,modelvit,do1,rew0,3,0.2702087691743061,0.10309929712175875,0.5488175503055095,0.3329272718661581,0.47316630160897133
ood_nsncs_textures,CTM_mean,Isotonic,modelvit,do1,rew0,3,0.10819387536075752,0.03410684985150016,0.42159151968901454,0.17959135174738297,0.2965706970591619
ood_nsncs_places365,CTM_mean,Isotonic,modelvit,do1,rew0,3,0.2908491417389392,0.12050993327864692,0.5514565020713929,0.3498676949665549,0.4804359503983531
val,CTM_mean,Beta,modelvit,do1,rew0,3,0.02154339890836251,0.003242065887478039,0.33025648717436323,0.12007414847707457,0.2451056630801936
iid_test,CTM_mean,Beta,modelvit,do1,rew0,3,0.009309139949293967,0.0007002674745620197,0.2454323374166611,0.12518752429877117,0.25342044488050086
ood_sncs_c10,CTM_mean,Beta,modelvit,do1,rew0,3,0.29815939560723914,0.12343947009523389,0.5551188800555269,0.35969560001612966,0.48430622169294546
ood_nsncs_svhn,CTM_mean,Beta,modelvit,do1,rew0,3,0.3773892452884844,0.17826319910238073,0.6357231910195553,0.4100992333263099,0.49980352572209513
ood_nsncs_ti,CTM_mean,Beta,modelvit,do1,rew0,3,0.2709403188497281,0.10238136533759627,0.5307228639763327,0.33247652325861865,0.4622492329724922
ood_nsncs_lsun_cropped,CTM_mean,Beta,modelvit,do1,rew0,3,0.3341426984926577,0.15911260002290697,0.6050406969999568,0.39567890290154833,0.5238240522363934
ood_nsncs_lsun_resize,CTM_mean,Beta,modelvit,do1,rew0,3,0.31097975578555853,0.13387519413425142,0.5679460100702656,0.37251596019444916,0.5043494814464555
ood_nsncs_isun,CTM_mean,Beta,modelvit,do1,rew0,3,0.27907614393313757,0.10853702655050984,0.5359719328998668,0.3444770103587109,0.47868337123317295
ood_nsncs_textures,CTM_mean,Beta,modelvit,do1,rew0,3,0.12010606213300125,0.03811778556244652,0.4245491178191345,0.19595989929222501,0.30189876987201225
ood_nsncs_places365,CTM_mean,Beta,modelvit,do1,rew0,3,0.3000053723950761,0.12745643935274367,0.5663222059332497,0.36154157680396665,0.4870930715656224
val,CTM_oc_mean,Sigmoid,modelvit,do1,rew0,3,0.02962650323447893,0.005159051945063689,0.4363893148765701,0.1182907197189616,0.24615088049840375
iid_test,CTM_oc_mean,Sigmoid,modelvit,do1,rew0,3,0.019878823580946534,0.0015617159212421617,0.26043140800712805,0.12334733410896792,0.2546861733856926
ood_sncs_c10,CTM_oc_mean,Sigmoid,modelvit,do1,rew0,3,0.2825732239149897,0.11322483350041752,0.5645733677179192,0.34316065015023395,0.4735234982842832
ood_nsncs_svhn,CTM_oc_mean,Sigmoid,modelvit,do1,rew0,3,0.3442782828986961,0.15437697722870808,0.642402454144702,0.37648394144449915,0.4748807897087262
ood_nsncs_ti,CTM_oc_mean,Sigmoid,modelvit,do1,rew0,3,0.2564900323667943,0.0926599782016679,0.542867262215567,0.3170774586020387,0.4515137852590453
ood_nsncs_lsun_cropped,CTM_oc_mean,Sigmoid,modelvit,do1,rew0,3,0.3213560689535557,0.1529771857503526,0.619078947278157,0.3819434951887999,0.5148824909513616
ood_nsncs_lsun_resize,CTM_oc_mean,Sigmoid,modelvit,do1,rew0,3,0.29901438171609324,0.12660167172657597,0.5774692457710303,0.35960180795133745,0.4968373878945457
ood_nsncs_isun,CTM_oc_mean,Sigmoid,modelvit,do1,rew0,3,0.26625655047652996,0.10061047454387692,0.5473004846275075,0.33064905255467236,0.46996793557989586
ood_nsncs_textures,CTM_oc_mean,Sigmoid,modelvit,do1,rew0,3,0.10457282884470792,0.02650368562434994,0.37255312831305826,0.17902578969025806,0.2810404967870603
ood_nsncs_places365,CTM_oc_mean,Sigmoid,modelvit,do1,rew0,3,0.28655599224152745,0.11796740320536699,0.5768212520433101,0.3471434184767717,0.47840604566442035
val,CTM_oc_mean,Isotonic,modelvit,do1,rew0,3,0.024079793555367775,0.0035063144962660443,0.75,0.11657770900698916,0.24549283453340204
iid_test,CTM_oc_mean,Isotonic,modelvit,do1,rew0,3,0.013908955558680847,0.0008605143735235511,0.5830620332446632,0.12207915494665715,0.25372603793324594
ood_sncs_c10,CTM_oc_mean,Isotonic,modelvit,do1,rew0,3,0.2870244260331829,0.11625821236375468,0.6808890135468866,0.34649967907878576,0.4755983202722881
ood_nsncs_svhn,CTM_oc_mean,Isotonic,modelvit,do1,rew0,3,0.3525009207989925,0.16507396926082507,0.7199736978569873,0.3844999078516433,0.48506417800191776
ood_nsncs_ti,CTM_oc_mean,Isotonic,modelvit,do1,rew0,3,0.2571591165694145,0.09542108362255525,0.6962963119354793,0.3166997865354881,0.45415205609386594
ood_nsncs_lsun_cropped,CTM_oc_mean,Isotonic,modelvit,do1,rew0,3,0.3198760174626446,0.14675854621340761,0.685179068853145,0.3790574824787754,0.5083446468112534
ood_nsncs_lsun_resize,CTM_oc_mean,Isotonic,modelvit,do1,rew0,3,0.2988495596844232,0.12502494777030967,0.5800896563926328,0.35816941048799866,0.49418653791422973
ood_nsncs_isun,CTM_oc_mean,Isotonic,modelvit,do1,rew0,3,0.2674030984230791,0.1015324331053182,0.6600200754861243,0.33051836047900485,0.47000216525340943
ood_nsncs_textures,CTM_oc_mean,Isotonic,modelvit,do1,rew0,3,0.10721189990467238,0.03427169886177342,0.48209017462506526,0.17955610125632035,0.2958890838536001
ood_nsncs_places365,CTM_oc_mean,Isotonic,modelvit,do1,rew0,3,0.28968636680033455,0.11953300539840866,0.6964008599653881,0.34894851926188086,0.47869452759075987
val,CTM_oc_mean,Beta,modelvit,do1,rew0,3,0.023288591103456362,0.0027597878383850568,0.3210996270518131,0.11949528992615902,0.24459107562869323
iid_test,CTM_oc_mean,Beta,modelvit,do1,rew0,3,0.008636978169440408,0.0007049318638927531,0.2625661267502991,0.12467990708229046,0.25281974298431525
ood_sncs_c10,CTM_oc_mean,Beta,modelvit,do1,rew0,3,0.2965163157570642,0.12268438275208202,0.5539100875882079,0.35785869498603473,0.48211134301750036
ood_nsncs_svhn,CTM_oc_mean,Beta,modelvit,do1,rew0,3,0.37109543546483253,0.17373047194230273,0.6332419663071772,0.40370330200268695,0.49387177400065596
ood_nsncs_ti,CTM_oc_mean,Beta,modelvit,do1,rew0,3,0.26903198083394964,0.10132035240091157,0.523568439700583,0.3303760674869579,0.46032079039032314
ood_nsncs_lsun_cropped,CTM_oc_mean,Beta,modelvit,do1,rew0,3,0.3284169770145946,0.15575256894884815,0.6055435335881044,0.38975836182085716,0.5165601229885759
ood_nsncs_lsun_resize,CTM_oc_mean,Beta,modelvit,do1,rew0,3,0.3078402199445971,0.13193134607852713,0.563294068918383,0.36918430659760554,0.5007781692551561
ood_nsncs_isun,CTM_oc_mean,Beta,modelvit,do1,rew0,3,0.27662222436068845,0.10731993470989143,0.5323285316999842,0.341818907447183,0.4759012112859766
ood_nsncs_textures,CTM_oc_mean,Beta,modelvit,do1,rew0,3,0.11915401669408186,0.037824999641674385,0.4168536761144533,0.19468780139239378,0.3006107896746409
ood_nsncs_places365,CTM_oc_mean,Beta,modelvit,do1,rew0,3,0.29885457438938334,0.12654187842901776,0.5673209879446041,0.36019866104239173,0.485641505620464
val,GEN,Sigmoid,modelvit,do1,rew0,3,0.028541507764188574,0.004903676924717028,0.8776211928594704,0.10424933048907796,0.23049039330468724
iid_test,GEN,Sigmoid,modelvit,do1,rew0,3,0.018823206920766156,0.001546552985454661,0.20832625593856263,0.1117531956968765,0.24210604251516474
ood_sncs_c10,GEN,Sigmoid,modelvit,do1,rew0,3,0.2815355850439577,0.1058599572508657,0.5751241425580388,0.33770428783084766,0.46845490142919244
ood_nsncs_svhn,GEN,Sigmoid,modelvit,do1,rew0,3,0.35102190152436946,0.15028577999489273,0.7297967003702521,0.38087875756396466,0.4809357337316388
ood_nsncs_ti,GEN,Sigmoid,modelvit,do1,rew0,3,0.29114936572683064,0.10667707474994488,0.5849858202504874,0.3473180685137206,0.48423409101729803
ood_nsncs_lsun_cropped,GEN,Sigmoid,modelvit,do1,rew0,3,0.24640913093772077,0.0873670514496334,0.5899143717573412,0.3025778337246108,0.4321182322423412
ood_nsncs_lsun_resize,GEN,Sigmoid,modelvit,do1,rew0,3,0.2899926832594577,0.10428543037249141,0.6178626433653938,0.3461613860463476,0.49041550001843687
ood_nsncs_isun,GEN,Sigmoid,modelvit,do1,rew0,3,0.27209049699568216,0.09364013635938975,0.5876589281947093,0.3317867662659458,0.4781413018252441
ood_nsncs_textures,GEN,Sigmoid,modelvit,do1,rew0,3,0.16516941776562327,0.058744212541930775,0.5249078498132285,0.23904311940668033,0.35924957864116025
ood_nsncs_places365,GEN,Sigmoid,modelvit,do1,rew0,3,0.30430188678146275,0.11768680740909623,0.6269655034891564,0.3604705895683527,0.4985466871886089
val,GEN,Isotonic,modelvit,do1,rew0,3,0.030688397231951933,0.006070204088483136,1.0,0.10274416388339237,0.23164234185085775
iid_test,GEN,Isotonic,modelvit,do1,rew0,3,0.014689249580259299,0.001307759635285804,0.591007884330239,0.10969804766428803,0.24054674003906676
ood_sncs_c10,GEN,Isotonic,modelvit,do1,rew0,3,0.2724662912877589,0.10318454862901488,0.6217270536744983,0.32839745592672415,0.4558503447026901
ood_nsncs_svhn,GEN,Isotonic,modelvit,do1,rew0,3,0.3429191061055109,0.14585447916218602,0.6648164887106964,0.3726496971267842,0.46740687134001785
ood_nsncs_ti,GEN,Isotonic,modelvit,do1,rew0,3,0.2828697261932114,0.10292980605040247,0.6319052337859092,0.3388008908321766,0.47261079756805546
ood_nsncs_lsun_cropped,GEN,Isotonic,modelvit,do1,rew0,3,0.24029129107916425,0.08400983052885701,0.636506084418076,0.2962224557181295,0.42080687651876386
ood_nsncs_lsun_resize,GEN,Isotonic,modelvit,do1,rew0,3,0.282260472263031,0.1004606999079683,0.6208408849914953,0.3381916369019961,0.4783169196078588
ood_nsncs_isun,GEN,Isotonic,modelvit,do1,rew0,3,0.2649303144109068,0.08936431067088095,0.6251833083414539,0.3243741274103842,0.466711370716111
ood_nsncs_textures,GEN,Isotonic,modelvit,do1,rew0,3,0.1612178125899769,0.055773125926956976,0.6260436054872872,0.2347791014210972,0.3546764804621419
ood_nsncs_places365,GEN,Isotonic,modelvit,do1,rew0,3,0.29497165517335366,0.11314898973117493,0.6248644242584321,0.3509028198123188,0.48567988540989543
val,GEN,Beta,modelvit,do1,rew0,3,0.02701384859643285,0.005406147341854431,0.9999970522267686,0.10982802095131942,0.23359167337057912
iid_test,GEN,Beta,modelvit,do1,rew0,3,0.010088748735117043,0.0006423930361776113,0.6503562303649817,0.11529690654334639,0.23947874036130617
ood_sncs_c10,GEN,Beta,modelvit,do1,rew0,3,0.2996503889509643,0.11760872805597498,0.47471155846304397,0.35751656268641846,0.4716516439762984
ood_nsncs_svhn,GEN,Beta,modelvit,do1,rew0,3,0.40293662757097853,0.1830546574820755,0.6164135636978256,0.4336957858398946,0.5057434764577273
ood_nsncs_ti,GEN,Beta,modelvit,do1,rew0,3,0.3089360209022281,0.11671504480859735,0.4824732974999815,0.3668021946376822,0.48660898144245573
ood_nsncs_lsun_cropped,GEN,Beta,modelvit,do1,rew0,3,0.2791717297349517,0.10580650917058552,0.4649526861850445,0.33703790347040585,0.4457123197226146
ood_nsncs_lsun_resize,GEN,Beta,modelvit,do1,rew0,3,0.3117033469662571,0.11548264862203646,0.48646517028795727,0.3695695207017113,0.49344906662618243
ood_nsncs_isun,GEN,Beta,modelvit,do1,rew0,3,0.2924147269892137,0.1035425744807506,0.47257600725786747,0.3539150735800522,0.4814324203220442
ood_nsncs_textures,GEN,Beta,modelvit,do1,rew0,3,0.1839709164927001,0.06955677570554167,0.4533251191804316,0.2600771507751886,0.37299361024321354
ood_nsncs_places365,GEN,Beta,modelvit,do1,rew0,3,0.3161189061266129,0.12244308596714532,0.4871544664104828,0.373985079862067,0.49529550110582704
val,REN,Sigmoid,modelvit,do1,rew0,3,0.026710140872725024,0.0042312319237250125,0.589296000872257,0.10736602372556478,0.23529722243629936
iid_test,REN,Sigmoid,modelvit,do1,rew0,3,0.024624734012056778,0.002063304018209857,0.28296306736206495,0.1141141689484621,0.24422510995258684
ood_sncs_c10,REN,Sigmoid,modelvit,do1,rew0,3,0.28385834236646545,0.11721140586032497,0.5998249580355977,0.34034318664250185,0.48008482851664025
ood_nsncs_svhn,REN,Sigmoid,modelvit,do1,rew0,3,0.2734583547058325,0.1089384572660972,0.659401837659772,0.303483257904455,0.42507001878032047
ood_nsncs_ti,REN,Sigmoid,modelvit,do1,rew0,3,0.2871517499022116,0.11314628224895931,0.5898293473996424,0.343636594178248,0.48744170353205035
ood_nsncs_lsun_cropped,REN,Sigmoid,modelvit,do1,rew0,3,0.20464023519359834,0.0688028129208624,0.5179378580063969,0.2611250794696347,0.3978188226946018
ood_nsncs_lsun_resize,REN,Sigmoid,modelvit,do1,rew0,3,0.2596166222689975,0.09190074760815324,0.5530601555056704,0.31610146654503396,0.46707807749109975
ood_nsncs_isun,REN,Sigmoid,modelvit,do1,rew0,3,0.2471516564737,0.08364964406454169,0.5371286453373815,0.30718392188642746,0.459065343457015
ood_nsncs_textures,REN,Sigmoid,modelvit,do1,rew0,3,0.1705049007859577,0.05604796588729565,0.491068829916033,0.2447943952241918,0.390105004893285
ood_nsncs_places365,REN,Sigmoid,modelvit,do1,rew0,3,0.31334005917026325,0.13258721985713673,0.6265089294881231,0.3698249034462996,0.5143244931620093
val,REN,Isotonic,modelvit,do1,rew0,3,0.025939720777869376,0.004517143510367744,0.75,0.10910642698563464,0.24208014116395113
iid_test,REN,Isotonic,modelvit,do1,rew0,3,0.01518966051902491,0.0009554705721075399,0.8400582155152464,0.11244560664007913,0.2416173333670441
ood_sncs_c10,REN,Isotonic,modelvit,do1,rew0,3,0.28394220778289503,0.1073856399477116,0.8400582155152464,0.33995407541106915,0.46567814135265057
ood_nsncs_svhn,REN,Isotonic,modelvit,do1,rew0,3,0.3091125428271681,0.11794990697375715,0.6194701010818044,0.3389351238323917,0.4311886500122561
ood_nsncs_ti,REN,Isotonic,modelvit,do1,rew0,3,0.28908163572326806,0.10433229434847589,0.8400582155152464,0.3450935033514422,0.47546394691143956
ood_nsncs_lsun_cropped,REN,Isotonic,modelvit,do1,rew0,3,0.2241053229383834,0.07028459758674062,0.4664797328806428,0.28020954525164055,0.39754285390998106
